lambda,transmittance,rsr,tau_wvp,tau_other_gas
2.26478,0.8551432,0.9887610894376871,0.0166829,0.13980353
2.2652352,0.9303042,0.9843361626075083,0.019556325,0.05268731
2.2656898,0.9722624,0.9788332865417486,0.010868893,0.01726063
2.266145,0.972679,0.9726813836046666,0.0118582025,0.015842935
2.2666001,0.9632277,0.9651534922450561,0.02311098,0.014354509
2.267055,0.9625677,0.9574538814612648,0.0123315705,0.025819346
2.26751,0.93231004,0.9484779484368012,0.016805764,0.053284172
2.267965,0.91117686,0.9394973110449245,0.027633872,0.06538446
2.26842,0.8229209,0.9284889071326183,0.045257624,0.14963758
2.268875,0.75367707,0.9173115021735605,0.13956241,0.14322886
2.26933,0.9278724,0.904690919261217,0.038215034,0.036646053
2.269785,0.9552679,0.8915323276373482,0.0187145,0.02704899
2.27024,0.9006915,0.8775202423751043,0.011204748,0.09338763
2.270695,0.9377082,0.8627574445874925,0.010777302,0.053539194
2.2711499,0.9712787,0.8477933743102541,0.013492952,0.015648788
2.271605,0.9388188,0.8324116088492844,0.015466886,0.047665916
2.2720602,0.9231713,0.8169357797798429,0.022153752,0.05778669
2.2725148,0.8573672,0.8008591869067236,0.013137986,0.14075089
2.27297,0.95667315,0.784765733422306,0.012748222,0.031545237
2.273425,0.9479023,0.7677374851267678,0.0110041,0.042499714
2.2738798,0.96323615,0.7506610909601,0.0110914,0.026365187
2.274335,0.9716444,0.7329545293737518,0.01116435,0.017601008
2.27479,0.92302096,0.7150281639098759,0.013452525,0.06665078
2.2752452,0.88682544,0.6969323637325241,0.011904942,0.108202174
2.2756999,0.77763367,0.6787105901347487,0.011702703,0.23979694
2.276155,0.89690906,0.660339155694215,0.015310475,0.093490236
2.2766101,0.8947183,0.6417149117223404,0.01362775,0.09761866
2.277065,0.9000504,0.6230824723302781,0.013331267,0.09197329
2.27752,0.942616,0.6043424258964346,0.0123591125,0.046737146
2.277975,0.9520944,0.5855925576353197,0.015138177,0.033952907
2.27843,0.9537946,0.5665038919724847,0.013802458,0.033504453
2.2788851,0.962506,0.5473850087203389,0.012924446,0.025290487
2.27934,0.97382027,0.5284597761318492,0.012896903,0.013631556
2.279795,0.9760078,0.5095965821991456,0.013223879,0.01106089
2.28025,0.94638526,0.4907566291448883,0.017847614,0.037257895
2.280705,0.83418703,0.471953696433686,0.014730065,0.16656762
2.2811599,0.9386774,0.4529447452189104,0.013362156,0.049921375
2.281615,0.9438762,0.4335454629415767,0.017536413,0.040223934
2.2820702,0.96258396,0.4140859492051078,0.01503457,0.023099456
2.2825248,0.90651476,0.3943166670604469,0.014002946,0.08414507
2.28298,0.7641054,0.3745266515312609,0.027822282,0.24122733
2.283435,0.90162235,0.35563404781824587,0.057057314,0.046502244
