lambda,transmittance,rsr,tau_wvp,tau_other_gas
0.718,0.7387227,0.9487592966227033,0.2969125,0.005920067
0.72,0.72538894,0.9448218436683052,0.3154742,0.0055730133
0.722,0.8701209,0.9408845080571632,0.13390619,0.005216951
0.724,0.7826979,0.9369471724460212,0.24006267,0.0049456884
0.726,0.7828051,0.9381162584045317,0.24012503,0.0047464343
0.728,0.7950012,0.9443353469308472,0.22491536,0.0044963663
0.73,0.81170356,0.95055462080283,0.20436427,0.004255786
0.732,0.859371,0.9567737093291454,0.1474908,0.004063758
0.734,0.9282063,0.9629929832011284,0.07055132,0.0039498587
0.736,0.93386906,0.9692120717274437,0.064515404,0.0039036134
0.738,0.9523052,0.9754311602537591,0.045015413,0.0038543383
0.74,0.9697782,0.9816504341257419,0.026869738,0.0038182135
0.742,0.9839061,0.9806505274268713,0.012382191,0.0038425885
0.744,0.9912894,0.9796444512405583,0.0048233992,0.0039254013
0.746,0.99362457,0.9786384050371447,0.002367862,0.0040279417
0.748,0.9947881,0.9776323288508317,0.0012131319,0.00401231
0.75,0.9953142,0.976626282647418,0.0008484668,0.0038482705
0.752,0.99593216,0.9756202364440044,0.000556004,0.0035201202
0.754,0.99651814,0.9746141602576914,0.0003229615,0.0031649582
0.756,0.9968694,0.9747437767848741,0.00023204548,0.0029034277
0.758,0.9757256,0.9760289633066948,0.000291691,0.024282215
0.76,0.5095541,0.9773141115276207,0.00018982832,0.6740295
0.762,0.5173639,0.9785992980494415,0.00012094825,0.65888774
0.764,0.56842864,0.9798844462703674,5.271109e-05,0.5648268
0.766,0.7785335,0.9811695944912934,2.5110228e-05,0.25031802
0.768,0.9270171,0.982454781013114,1.7004104e-05,0.075766295
0.77,0.9803568,0.98373992923404,2.9154375e-05,0.01980954
0.772,0.9944741,0.9841463479194713,6.684795e-05,0.0054743644
0.774,0.99634355,0.9845478110328706,0.00010942588,0.0035537612
0.776,0.9969428,0.9849492861109571,0.0001532728,0.0029086275
0.778,0.99689704,0.9853507492243564,0.00023045436,0.0028773088
0.78,0.99665415,0.9857522123377558,0.00046817167,0.0028833076
0.782,0.99643576,0.9861536874158422,0.00082655816,0.0027441476
0.784,0.99457717,0.9865551505292416,0.0029515526,0.0024861088
0.786,0.98777235,0.9844605490818978,0.010082927,0.002220046
0.788,0.9720034,0.9798760763177784,0.026377339,0.002018662
0.79,0.95372564,0.9752914669239646,0.04551437,0.0018648212
0.792,0.9617423,0.9707069941598452,0.0372911,0.0017175825
0.794,0.97977996,0.9661223847660314,0.018830784,0.0015964861
0.796,0.9572144,0.961537912001912,0.042234294,0.0014935653
0.798,0.96680194,0.9569534392377925,0.032321937,0.0014396312
0.8,0.95882714,0.9523688298439787,0.040650867,0.0013935838
0.802,0.9507626,0.951824880674192,0.049122818,0.0013679574
0.804,0.9562066,0.9512899130633088,0.043428402,0.0013528384
0.806,0.97513145,0.9507549613954329,0.023788178,0.001394749
0.808,0.9718827,0.9502199937845497,0.027032977,0.0014872365
0.81,0.9506073,0.9496850421166738,0.049021114,0.00163311
0.812,0.9041032,0.9491500904487978,0.09902666,0.0017851251
0.814,0.80435485,0.9486151228379146,0.21579301,0.0019216372
0.816,0.72719604,0.9437513174812749,0.3165463,0.0020128933
0.818,0.7427597,0.9345137448906813,0.29538998,0.0019927167
0.82,0.8186482,0.9252764475965439,0.19822694,0.0018737541
0.822,0.811347,0.9160388750059503,0.20740412,0.0016552781
0.824,0.77395624,0.9068015777118129,0.25482976,0.0014101275
0.826,0.873033,0.8975642804176756,0.13458757,0.0011942994
0.828,0.8202342,0.8883267078270819,0.19714275,0.0010226633
0.83,0.83960664,0.8790930096506843,0.17392524,0.00089657365
0.832,0.859385,0.8720505864387222,0.15153831,6.0773986e-21
0.834,0.8963115,0.8650083731037744,0.10946729,2.836597e-20
0.836,0.92757213,0.8579659498918123,0.07518461,1.5717696e-21
0.838,0.9488333,0.8509237365568645,0.05252213,4.0382966e-22
0.84,0.96643156,0.8438815232219167,0.034144815,1.8340342e-23
0.842,0.97340035,0.8368391000099547,0.026959788,1.3303095e-21
0.844,0.9808301,0.8297968866750068,0.01935614,9.597071e-22
0.846,0.99059606,0.8234770847870713,0.00944835,3.188082e-23
0.848,0.99130654,0.8178907356246892,0.008731438,8.276399e-25
0.85,0.98991203,0.8123042199739849,0.010139267,5.597466e-24
0.852,0.9869544,0.8067178708116028,0.013131519,9.4638e-23
0.854,0.9901696,0.8011315216492207,0.009879009,1.5668919e-20
0.856,0.99355453,0.7955450059985164,0.006466321,2.4722436e-13
0.858,0.995421,0.7899586568361343,0.00458948,2.0341528e-08
0.86,0.99751574,0.7843721411854301,0.0024746698,1.26338255e-05
0.862,0.9986044,0.7710283580520422,0.0012397465,0.00015685512
0.864,0.9992645,0.7576714273965908,0.00060379127,0.00013192202
0.866,0.9995584,0.7443148948019547,0.0003056301,0.00013612249
0.868,0.9996513,0.7309583622073186,0.00023562828,0.00011319473
0.87,0.99967307,0.7176014315518672,0.00023780858,8.92031e-05
0.872,0.999666,0.704244898957231,0.0002933973,4.0671723e-05
0.874,0.9993215,0.6908879683017796,0.0006594397,1.9305251e-05
0.876,0.9988713,0.6627044767207925,0.0011122338,1.714285e-05
0.878,0.99724656,0.619598325032311,0.0027363573,2.0932617e-05
0.88,0.9963433,0.576493457985513,0.003592628,7.077623e-05
0.882,0.9938436,0.5333873062970316,0.0059737577,0.00020170593
0.884,0.9941933,0.4902824392502335,0.0055423314,0.00028128605
0.886,0.98771197,0.44717757220343546,0.012136849,0.0002272478
0.888,0.9869549,0.404071420514954,0.012856616,0.0002743164
0.89,0.98716307,0.360966553468156,0.012708037,0.00021199704
