lambda,transmittance,rsr,tau_wvp,tau_other_gas
3.695025,0.8597197,0.9354506807066253,0.14349796,0.0076509323
3.6977,0.9357672,0.9357240255119439,0.049538054,0.01685054
3.700375,0.93180084,0.926447812131339,0.05931497,0.011321231
3.7030501,0.9553975,0.923897458485702,0.039571382,0.0060563996
3.7057252,0.91547054,0.9348492383642023,0.06734148,0.020975647
3.7084,0.8633499,0.9421917375882348,0.09482793,0.052107364
3.711075,0.76638234,0.9398269499868503,0.24139427,0.024679653
3.71375,0.74939823,0.9299169993279429,0.26896575,0.019519001
3.716425,0.8634352,0.9349318395727904,0.12754583,0.019290607
3.7191,0.8719902,0.9378255796340709,0.12899393,0.007983227
3.7217748,0.9351253,0.9317598926308198,0.060832966,0.0062418412
3.7244499,0.9434507,0.9259638731875683,0.04094189,0.017269341
3.727125,0.92928535,0.92395706632539,0.03825471,0.035084754
3.7298,0.76190555,0.9201601302274762,0.24690193,0.025030792
3.732475,0.8510363,0.9066858543576278,0.13977833,0.021522246
3.7351499,0.68282115,0.893932592916523,0.3644447,0.017077625
3.737825,0.7728593,0.8864991041282306,0.24104147,0.016616726
3.7405,0.82073253,0.8699065000490142,0.18459657,0.012961365
3.743175,0.8601818,0.8461571487144696,0.13707872,0.013532834
3.74585,0.9459464,0.8241686532115127,0.03753236,0.018037029
3.748525,0.9060164,0.8157289073582217,0.07985892,0.01883889
3.7512,0.77670413,0.8125464433834827,0.23250186,0.020193886
3.753875,0.7809308,0.8155408081831497,0.23077399,0.016494624
3.75655,0.84981054,0.8343817644676904,0.15396696,0.0087748645
3.7592251,0.7205287,0.8689344527978858,0.31929007,0.008479835
3.7619,0.8019045,0.9093808090508196,0.20764332,0.013122395
3.764575,0.76321906,0.9423422497877875,0.24438299,0.02582707
3.76725,0.8500566,0.9698266064340314,0.14621904,0.01623334
3.769925,0.8164333,0.9891096305804628,0.18746684,0.015343101
3.7726002,0.82074606,0.9810600797776192,0.17951289,0.018028578
3.775275,0.7877472,0.9699660202536265,0.22231895,0.01625909
3.77795,0.9364766,0.9679511990266685,0.0494558,0.016174963
3.780625,0.8383078,0.9532356826658076,0.1591182,0.017251672
3.7833002,0.78478414,0.9421060628258153,0.22580521,0.016541347
3.785975,0.8250204,0.9383692058715936,0.17249176,0.019855382
3.7886498,0.77326536,0.9406467621258533,0.2352916,0.021841351
3.7913249,0.6511358,0.9436102593542043,0.406732,0.022304945
3.794,0.7571914,0.9471775590279088,0.256892,0.021247076
3.796675,0.9232053,0.9518051900507088,0.052059848,0.02784377
3.79935,0.94616103,0.9500134463239494,0.026601676,0.028740745
3.8020248,0.930826,0.9397905560276842,0.049351048,0.022331856
3.8047,0.82484627,0.9359791770112934,0.16881986,0.023738395
3.807375,0.89420664,0.9379011173117437,0.090109654,0.021708764
3.81005,0.73150563,0.9441346617399503,0.29344642,0.019204007
3.812725,0.62426794,0.95146281310545,0.44730392,0.02387158
3.8154,0.76507926,0.9619619317565518,0.24980265,0.017973285
3.818075,0.8566925,0.9705114151240724,0.12638472,0.028291505
3.82075,0.9534125,0.9745666690562912,0.024662366,0.023045227
3.823425,0.96145314,0.9642205075905708,0.019049061,0.020260382
3.8261,0.91464466,0.9509447375839002,0.06863217,0.020587457
3.828775,0.886586,0.9517749997139207,0.10341821,0.016958956
3.83145,0.92885864,0.9452780288218985,0.050519302,0.023279402
3.834125,0.66477257,0.9343105334190601,0.38315406,0.025156341
3.8368,0.72523427,0.9350920354641075,0.29498702,0.026273537
3.8394752,0.88219076,0.9259121171205457,0.089509435,0.035837565
3.84215,0.93213016,0.907753158690297,0.02780201,0.042480834
3.844825,0.8393608,0.898997119477226,0.1259064,0.04920823
3.8475,0.90432644,0.8937400311818903,0.031684466,0.06888043
3.8501751,0.87463737,0.8912978140015343,0.082887486,0.051058434
3.8528502,0.9044338,0.8899309667488792,0.04981286,0.050633237
3.855525,0.7897207,0.8916146178083246,0.17724001,0.05883588
3.8581998,0.81255937,0.8959071049263057,0.13749045,0.07007581
3.860875,0.79442745,0.9000738449441908,0.142583,0.0875505
3.86355,0.8379598,0.9046992252851546,0.06464176,0.11214331
3.866225,0.84420276,0.9136468981035402,0.038190562,0.13117206
3.8688998,0.8084947,0.9311893286104708,0.051554766,0.16102642
3.8715749,0.77628654,0.9504524098508087,0.07434388,0.1788896
3.87425,0.74738264,0.9613829528718659,0.09688776,0.19429013
3.876925,0.7375275,0.9636082591036017,0.0957205,0.20873134
3.8796,0.74098,0.9686427737192097,0.082307294,0.21747422
3.8822749,0.7631444,0.9737997259557956,0.048681572,0.22162649
3.88495,0.76897556,0.9710934869449265,0.043129243,0.21956699
3.887625,0.7759054,0.9678739727398266,0.04432066,0.209404
3.8903,0.77037376,0.9670231834739857,0.060746815,0.20013279
3.892975,0.8170983,0.9705809575631001,0.023373988,0.17862189
3.89565,0.8476086,0.9760856098740781,0.02753751,0.13779876
3.898325,0.8131076,0.9765829619762537,0.11237616,0.09451553
3.901,0.83710057,0.970288072094518,0.11066079,0.067150235
3.903675,0.87032694,0.9629522841463954,0.041115463,0.097770825
3.9063501,0.86335385,0.9521293153161255,0.01616563,0.13076496
3.909025,0.8368746,0.9382666916433209,0.017679356,0.1604017
3.9117,0.80616665,0.924049512795321,0.03459677,0.18086797
3.914375,0.8197589,0.9079518493760493,0.019193258,0.17955166
3.9170501,0.7964824,0.8796053391929196,0.04104006,0.18651024
3.9197252,0.80503935,0.8380304077243451,0.029995691,0.18686837
3.9224,0.78834915,0.7915766733638435,0.05444382,0.18337025
3.925075,0.7797314,0.7439886863111872,0.06285472,0.18595108
3.92775,0.80768514,0.6903943233656789,0.030987889,0.18259507
3.9304252,0.8203808,0.6309819818008678,0.032555383,0.16543126
3.9331,0.8424348,0.573536169736391,0.017577616,0.15388134
3.9357748,0.8505548,0.5134884184529153,0.019149404,0.14271702
3.9384499,0.85074455,0.4540503517337709,0.027157594,0.13448572
3.941125,0.8588618,0.39669374867160423,0.018414848,0.1337324
3.9438,0.8659021,0.33990421264130505,0.023498435,0.12048495
3.946475,0.85439336,0.28986156559256554,0.04959792,0.1077657
3.9491498,0.88018227,0.2493042990673975,0.026367007,0.101259306
3.951825,0.87648916,0.2148561910228495,0.032225825,0.09960522
3.9545,0.88742983,0.18470368503230838,0.018943297,0.10048257
3.957175,0.8957921,0.15713465068099197,0.016234545,0.0938123
3.95985,0.8918578,0.13422765541067397,0.019854024,0.0945945
3.962525,0.8979378,0.11507274674991347,0.02214223,0.08551226
3.9652,0.9001218,0.09860328740006606,0.020091182,0.085134044
3.967875,0.89816004,0.08425615415544215,0.021244615,0.08616243
3.97055,0.89082456,0.07197164987176893,0.028744357,0.08686337
3.973225,0.8931596,0.06194497816196769,0.021765606,0.09122434
3.9759,0.8758907,0.05348257004214775,0.02636256,0.106151536
3.978575,0.888445,0.04638755726105117,0.019001946,0.09928061
3.98125,0.87969553,0.04031551702468169,0.017048584,0.11113085
3.983925,0.8884846,0.03470187996877033,0.018892406,0.099345505
3.9866002,0.8878584,0.029881703193179274,0.018355317,0.10058768
3.989275,0.88508344,0.026007339998557314,0.018508902,0.10356443
3.99195,0.87633026,0.02263171233918161,0.023056963,0.10895526
3.994625,0.8740528,0.019790185376254134,0.021424651,0.11318983
3.9973001,0.8740936,0.0174737207279552,0.019762192,0.114805624
3.9999752,0.87065154,0.015380503916283811,0.019086588,0.11942684
4.00265,0.8636076,0.013434710791558929,0.02200693,0.12462987
4.005325,0.85853106,0.011727749181516246,0.020779638,0.13175277
